alpha,alpha3,batch_size,critic1_error,critic2_error,end_cost,entropy,eplenmean,eplrewmean,eprewmean,labda,lr_a,lr_c,lr_l,lyapunov_error,policy_loss,target_entropy,tau,total_timesteps,violation_times
0.97534245,,,113.08724,116.138756,3.5339342076806313e-08,-0.07317885,1000.0,0.0015660594324016053,-1523.4881095331998,1.0,9.400066666666668e-05,0.00028200199999999995,0.00028200199999999995,35.310295,150.39185,,,18000,329.1
0.9530921,,,91.01052,92.26537,3.5339342076806313e-08,-0.020896247,1000.0,0.001492790766672998,-1521.14451256973,1.0,9.366733333333334e-05,0.000281002,0.000281002,33.27897,124.79081,,,19000,316.6
0.92769384,,,74.53656,74.55361,3.5339342076806313e-08,0.05836506,1000.0,1.6303976187659377,-1511.9452131046737,1.0,9.333400000000001e-05,0.000280002,0.000280002,31.810669,104.55727,,,20000,285.1
0.8994778,,,45.876442,46.01427,3.5339342076806313e-08,0.16462123,1000.0,3.635231224870696,-1492.22216119348,1.0,9.300066666666667e-05,0.000279002,0.000279002,30.169806,89.20554,,,21000,267.8
0.8689197,,,34.508102,34.19862,3.5339342076806313e-08,0.2685005,1000.0,3.654136560128941,-1449.6517773772414,1.0,9.266733333333333e-05,0.00027800199999999996,0.00027800199999999996,28.3829,77.44237,,,22000,235.5
0.836563,,,29.531292,29.073645,3.5339342076806313e-08,0.36726764,1000.0,4.192880187706553,-1415.4707015839283,1.0,9.233400000000001e-05,0.000277002,0.000277002,27.932476,68.75426,,,23000,204.1
0.8030179,,,15.166189,14.922976,3.5339342076806313e-08,0.45228744,1000.0,6.030231909548649,-1381.5723737544372,1.0,9.200066666666667e-05,0.00027600199999999996,0.00027600199999999996,26.40153,62.39715,,,24000,191.0
0.76896125,,,12.687692,12.388248,3.5339342076806313e-08,0.5252222,1000.0,9.58287573201444,-1342.552628427077,1.0,9.166733333333334e-05,0.000275002,0.000275002,25.226723,58.89392,,,25000,188.8
0.7349959,,,11.345385,11.186506,3.5339342076806313e-08,0.59265745,1000.0,12.178206507464196,-1322.4801726497064,1.0,9.1334e-05,0.00027400199999999997,0.00027400199999999997,24.645754,56.889305,,,26000,176.7
0.70161134,,,10.38913,10.202687,0.0,0.65432286,1000.0,19.203569342753823,-1291.9965014644624,1.0,9.100066666666667e-05,0.00027300199999999995,0.00027300199999999995,25.131205,56.54558,,,27000,183.2
0.6692761,,,9.166188,9.197443,0.0,0.68668216,1000.0,20.271314664926404,-1243.8957393210724,1.0,9.066733333333334e-05,0.000272002,0.000272002,25.204628,57.84151,,,28000,186.2
0.6384516,,,8.059736,8.681988,1.077422118741976e-07,0.69590175,1000.0,20.692481661290763,-1214.384319368758,1.0,9.0334e-05,0.000271002,0.000271002,24.991673,59.79582,,,29000,191.0
0.60939366,,,6.63721,7.2274375,3.0885177266446843e-07,0.68704355,1000.0,19.546428653192688,-1207.5075399514983,1.0,9.000066666666666e-05,0.000270002,0.000270002,24.936367,61.94751,,,30000,179.3
0.5819982,,,7.2782373,7.8289437,3.0885177266446843e-07,0.6764286,1000.0,18.38965370162208,-1200.5089727742743,1.0,8.966733333333334e-05,0.00026900199999999996,0.00026900199999999996,25.21254,64.11728,,,31000,173.4
0.5560819,,,7.0469856,7.506724,3.0885177266446843e-07,0.65827256,1000.0,21.82669982587083,-1211.5816631174598,1.0,8.933400000000001e-05,0.000268002,0.000268002,25.469828,66.29105,,,32000,194.4
0.5315145,,,7.3100357,7.6554956,3.0885177266446843e-07,0.6394402,1000.0,21.76991268124251,-1214.7546486121723,1.0,8.900066666666666e-05,0.00026700199999999996,0.00026700199999999996,25.118454,68.559235,,,33000,190.3
0.50818646,,,7.936567,8.166799,3.0885177266446843e-07,0.61364037,1000.0,22.54225786075262,-1206.6618133833306,1.0,8.866733333333333e-05,0.000266002,0.000266002,25.027475,70.830215,,,34000,187.0
0.48602718,,,7.8885407,8.01579,3.0885177266446843e-07,0.5831078,1000.0,19.8585818066524,-1221.1284498330874,1.0,8.833400000000001e-05,0.00026500199999999997,0.00026500199999999997,25.674831,73.1435,,,35000,162.6
0.4649876,,,8.583258,8.585361,3.0885177266446843e-07,0.55149347,1000.0,20.200485392843795,-1197.8162589263488,1.0,8.800066666666668e-05,0.000264002,0.000264002,25.564283,75.42418,,,36000,158.6
0.44500166,,,9.809237,9.70125,3.0885177266446843e-07,0.5204374,1000.0,14.08621300505626,-1185.4679600551851,1.0,8.766733333333333e-05,0.000263002,0.000263002,25.871868,77.49224,,,37000,133.8
0.42597952,,,10.381663,10.197986,3.0885177266446843e-07,0.4915884,1000.0,14.334419057616987,-1179.4819663325854,1.0,8.7334e-05,0.000262002,0.000262002,25.36113,79.420074,,,38000,121.3
0.40785465,,,12.739145,12.521124,2.0110956079027083e-07,0.45501232,1000.0,14.84154808697069,-1163.01512996058,1.0,8.700066666666667e-05,0.000261002,0.000261002,25.96799,81.24159,,,39000,120.0
0.39057767,,,13.743139,13.51196,0.0,0.42411128,1000.0,16.150774669125504,-1134.2186313782524,1.0,8.666733333333334e-05,0.00026000199999999995,0.00026000199999999995,26.007822,82.91066,,,40000,120.2
0.3741085,,,15.324824,14.928149,0.0,0.38993895,1000.0,16.152424117061493,-1108.6379167671391,1.0,8.6334e-05,0.000259002,0.000259002,25.484888,84.50896,,,41000,118.0
0.35841447,,,14.715279,14.333944,0.0,0.3558026,1000.0,13.120518222118676,-1088.4674364673701,1.0,8.600066666666667e-05,0.00025800199999999996,0.00025800199999999996,24.936214,86.00683,,,42000,101.1
0.34343043,,,14.310994,13.90833,0.0,0.31898695,1000.0,12.89997333470384,-1061.4916042154232,1.0,8.566733333333334e-05,0.000257002,0.000257002,24.180527,87.41399,,,43000,99.1
0.32912427,,,14.945526,14.490748,0.0,0.295975,1000.0,10.792360520419122,-1053.0962006698196,1.0,8.5334e-05,0.00025600199999999997,0.00025600199999999997,24.293385,88.79286,,,44000,79.7
0.31544998,,,15.48464,15.062091,0.0,0.27413592,1000.0,10.340383196549244,-1017.0601448402901,1.0,8.500066666666667e-05,0.000255002,0.000255002,24.11108,90.11421,,,45000,76.0
0.30236977,,,18.139187,17.760117,0.0,0.25403228,1000.0,8.331419037761147,-997.0274260035519,1.0,8.466733333333334e-05,0.00025400199999999997,0.00025400199999999997,23.985813,91.30864,,,46000,68.2
0.28986055,,,17.770832,17.424772,0.0,0.23825665,1000.0,7.780330847372109,-974.8384460442218,1.0,8.4334e-05,0.00025300199999999995,0.00025300199999999995,22.869553,92.48712,,,47000,63.4
0.27790707,,,17.65211,17.326365,0.0,0.21466784,1000.0,7.427363661739648,-960.1950105317488,1.0,8.400066666666668e-05,0.000252002,0.000252002,23.091024,93.55711,,,48000,58.9
0.266483,,,17.8151,17.503603,0.0,0.18980354,1000.0,8.369572232498868,-936.554161216976,1.0,8.366733333333334e-05,0.000251002,0.000251002,22.126068,94.54954,,,49000,60.9
0.2556018,,,18.74881,18.436481,0.0,0.14975578,1000.0,7.905703065783884,-913.3400095255798,1.0,8.3334e-05,0.000250002,0.000250002,22.316,95.6395,,,50000,64.0
0.24523473,,,18.036331,17.769564,0.0,0.112649396,1000.0,9.99790001308818,-891.5813304991128,1.0,8.300066666666667e-05,0.00024900199999999996,0.00024900199999999996,23.071213,96.685005,,,51000,87.9
0.23534226,,,18.039022,17.750101,0.0,0.07677432,1000.0,10.432536039464466,-862.663736401156,1.0,8.266733333333335e-05,0.000248002,0.000248002,23.233677,97.64732,,,52000,96.3
0.22591607,,,19.670248,19.37679,0.0,0.040848088,1000.0,18.0414211395704,-849.6441978113628,1.0,8.2334e-05,0.00024700199999999996,0.00024700199999999996,23.641415,98.520996,,,53000,126.2
0.21693914,,,18.898668,18.647465,0.0,-0.0047496585,1000.0,20.492932662710647,-829.8608754127574,1.0,8.200066666666667e-05,0.000246002,0.000246002,23.193008,99.33385,,,54000,143.8
0.2083902,,,18.922367,18.65028,0.0,-0.05013792,1000.0,21.89048241410907,-820.4770037744044,1.0,8.166733333333334e-05,0.00024500199999999997,0.00024500199999999997,22.69885,99.99841,,,55000,151.9
0.20025042,,,17.012815,16.606276,0.0,-0.10600088,1000.0,22.294320589133957,-805.7514746646798,1.0,8.1334e-05,0.00024400199999999997,0.00024400199999999997,23.528828,100.80599,,,56000,157.5
0.1925022,,,17.16738,16.927109,0.0,-0.173533,1000.0,22.500067933102194,-792.7610270436509,1.0,8.100066666666667e-05,0.00024300199999999997,0.00024300199999999997,23.438879,101.5056,,,57000,157.9
0.18512896,,,16.859085,16.58179,0.0,-0.22706333,1000.0,23.544626746417016,-778.5846871069616,1.0,8.066733333333334e-05,0.00024200199999999998,0.00024200199999999998,23.466564,102.112686,,,58000,162.1
0.17811605,,,16.13136,15.824125,0.0,-0.2983192,1000.0,25.609498385877906,-756.1237302388851,1.0,8.0334e-05,0.00024100199999999995,0.00024100199999999995,23.284967,102.6887,,,59000,182.3
0.17143032,,,14.186554,13.846805,0.0,-0.35681695,1000.0,28.757248750716553,-746.9724781920421,1.0,8.000066666666667e-05,0.00024000199999999998,0.00024000199999999998,22.231962,103.22011,,,60000,190.3
0.16507393,,,13.408409,13.085718,0.0,-0.42552906,1000.0,28.19624076501708,-734.6165057603282,1.0,7.966733333333334e-05,0.00023900199999999999,0.00023900199999999999,21.104923,103.56508,,,61000,191.3
0.15903796,,,15.199303,14.898654,0.0,-0.49868593,1000.0,31.91357673479605,-732.889373024667,1.0,7.9334e-05,0.00023800199999999996,0.00023800199999999996,21.235271,103.94478,,,62000,214.6
0.153299,,,14.682802,14.392591,0.0,-0.5729159,1000.0,27.814604494501804,-715.7809196879047,1.0,7.900066666666666e-05,0.00023700199999999996,0.00023700199999999996,20.917667,104.26054,,,63000,220.8
0.14782922,,,15.6334915,15.324545,0.0,-0.65215164,1000.0,29.180665093068814,-704.8563704530854,1.0,7.866733333333333e-05,0.00023600199999999997,0.00023600199999999997,21.224598,104.41366,,,64000,229.8
0.14259721,,,15.667814,15.394585,0.0,-0.7220923,1000.0,32.549577549972255,-685.3006589403456,1.0,7.833400000000001e-05,0.000235002,0.000235002,21.196812,104.64232,,,65000,262.8
0.13759308,,,15.700488,15.478427,0.01089066307832198,-0.7895807,1000.0,34.173523685898424,-675.1307194341686,1.0,7.800066666666667e-05,0.00023400199999999997,0.00023400199999999997,20.46007,104.70174,,,66000,280.9
0.13280326,,,16.607384,16.141073,0.01089066307832198,-0.8550606,1000.0,35.0892086608738,-662.9306159795375,1.0,7.766733333333333e-05,0.00023300199999999998,0.00023300199999999998,20.602318,104.74978,,,67000,300.2
0.12820464,,,17.871052,17.376003,0.01089066307832198,-0.9263199,1000.0,34.83298359241773,-659.1642235548488,1.0,7.7334e-05,0.00023200199999999998,0.00023200199999999998,20.345804,104.72029,,,68000,301.2
0.12378409,,,18.22785,17.696795,0.01089066307832198,-0.97684085,1000.0,33.563675785483255,-660.462362406374,1.0,7.700066666666668e-05,0.000231002,0.000231002,20.247276,104.67954,,,69000,299.0
0.119531035,,,18.519373,18.038145,0.01089066307832198,-1.019866,1000.0,33.46235528356324,-660.115756642846,1.0,7.666733333333334e-05,0.00023000199999999998,0.00023000199999999998,20.148975,104.54446,,,70000,314.9
0.11542909,,,19.018757,18.616339,0.01089066307832198,-1.071463,1000.0,34.19675668004642,-658.5234817496233,1.0,7.6334e-05,0.000229002,0.000229002,20.63305,104.38106,,,71000,313.8
0.11148323,,,18.317171,17.898218,0.01089066307832198,-1.1236839,1000.0,29.96176171167604,-659.4671186109097,1.0,7.600066666666667e-05,0.000228002,0.000228002,20.318428,104.24141,,,72000,279.6
0.107707955,,,17.907001,17.49084,0.01089066307832198,-1.1670004,1000.0,26.789134402605793,-664.134352183437,1.0,7.566733333333334e-05,0.00022700199999999997,0.00022700199999999997,19.884176,104.02916,,,73000,254.2
0.10410188,,,16.18008,15.794607,0.011220861776662944,-1.215656,1000.0,22.714368234299048,-667.9618781752952,1.0,7.533400000000001e-05,0.000226002,0.000226002,19.563244,103.89317,,,74000,230.2
0.10068607,,,15.408514,15.03388,0.011220861776662944,-1.2678157,1000.0,17.53460299067472,-676.9767759657354,1.0,7.500066666666668e-05,0.000225002,0.000225002,19.504747,103.657,,,75000,187.6
0.09746215,,,14.136701,13.822215,0.0003301986983409662,-1.3289776,1000.0,14.682757016585976,-680.5975773042644,1.0,7.466733333333333e-05,0.00022400199999999997,0.00022400199999999997,19.479383,103.37671,,,76000,164.1
0.094423674,,,12.497775,12.311139,0.0003301986983409662,-1.3859459,1000.0,13.345839102957745,-684.941504541883,1.0,7.433400000000001e-05,0.00022300199999999998,0.00022300199999999998,19.16302,103.02513,,,77000,144.4
0.091562256,,,11.467603,11.373735,0.0003301986983409662,-1.4343879,1000.0,12.541597488843435,-681.4884488883497,1.0,7.400066666666668e-05,0.00022200199999999998,0.00022200199999999998,18.96344,102.68821,,,78000,144.1
0.08886386,,,10.686213,10.683895,0.0003301986983409662,-1.4822718,1000.0,10.064801259649764,-682.3534761008153,1.0,7.366733333333333e-05,0.00022100199999999996,0.00022100199999999996,20.033144,102.28114,,,79000,123.2
0.086316004,,,9.906169,9.899725,0.0003301986983409662,-1.5480764,1000.0,5.6931709115322775,-679.092318087254,1.0,7.3334e-05,0.00022000199999999999,0.00022000199999999999,20.124752,101.873,,,80000,87.3
0.08391964,,,9.586294,9.524559,0.0003301986983409662,-1.5961599,1000.0,2.577708293836279,-688.7628961943167,1.0,7.300066666666667e-05,0.000219002,0.000219002,19.892466,101.42743,,,81000,56.9
0.081681296,,,8.673958,8.656573,0.0003301986983409662,-1.6451855,1000.0,2.236499790244258,-691.059721790457,1.0,7.266733333333333e-05,0.00021800199999999996,0.00021800199999999996,20.018152,100.92874,,,82000,52.7
0.079587355,,,8.558716,8.57548,0.0003301986983409662,-1.6998432,1000.0,1.6376176361141805,-697.4036161156266,1.0,7.2334e-05,0.00021700199999999997,0.00021700199999999997,19.955235,100.47603,,,83000,38.8
0.07765686,,,9.189591,9.201513,0.0,-1.7391875,1000.0,1.3926148895771404,-698.7984204040899,1.0,7.200066666666667e-05,0.000216002,0.000216002,20.049356,99.97894,,,84000,32.3
0.075850815,,,10.472306,10.464178,0.0,-1.782905,1000.0,1.388800845989047,-703.4339262985095,1.0,7.166733333333332e-05,0.00021500199999999997,0.00021500199999999997,20.08033,99.51185,,,85000,30.5
0.07421439,,,10.658547,10.651269,0.0,-1.815036,1000.0,1.287274860480358,-701.6994243290576,1.0,7.1334e-05,0.00021400199999999997,0.00021400199999999997,19.595005,98.956474,,,86000,24.3
0.07274379,,,10.554819,10.543814,0.0,-1.8355032,1000.0,1.2364668492167932,-702.4567509596724,1.0,7.100066666666667e-05,0.00021300199999999998,0.00021300199999999998,19.412231,98.39435,,,87000,23.7
0.07144397,,,10.423979,10.419876,0.0,-1.8633038,1000.0,0.2893082691023974,-703.8006177774178,1.0,7.066733333333333e-05,0.00021200199999999995,0.00021200199999999995,19.252058,97.89442,,,88000,12.2
0.07029849,,,10.10301,10.079397,0.0,-1.8938034,1000.0,0.10000388517400116,-707.3075847473126,1.0,7.033400000000001e-05,0.000211002,0.000211002,18.312634,97.395615,,,89000,6.0
0.069384895,,,10.038568,10.046939,0.0,-1.9193666,1000.0,0.09667156127415219,-705.4823981332569,1.0,7.000066666666668e-05,0.00021000199999999999,0.00021000199999999999,18.079975,96.83836,,,90000,3.8
0.0687138,,,9.202906,9.23517,0.0,-1.9532802,1000.0,0.09666385149326945,-691.2721176865765,1.0,6.966733333333333e-05,0.00020900199999999996,0.00020900199999999996,17.938232,96.381485,,,91000,3.7
0.06820255,,,10.09026,10.112302,0.0,-1.9694574,1000.0,0.16985968821553504,-679.9434077688693,1.0,6.933400000000001e-05,0.000208002,0.000208002,17.665928,95.8647,,,92000,7.9
0.06781215,,,9.637387,9.643965,0.0,-1.9767345,1000.0,0.17377013927833204,-666.9549475109259,1.0,6.900066666666666e-05,0.00020700199999999997,0.00020700199999999997,17.662941,95.39666,,,93000,9.5
0.06758325,,,8.953431,8.955725,0.0,-1.9788029,1000.0,0.17682554851815166,-654.3788509778442,1.0,6.866733333333333e-05,0.000206002,0.000206002,17.401094,94.85973,,,94000,11.0
0.067521915,,,9.370016,9.368673,0.0,-1.9851806,1000.0,0.17682554851815166,-642.7064682499719,1.0,6.833400000000001e-05,0.000205002,0.000205002,17.413061,94.33632,,,95000,11.0
0.06757486,,,8.967653,8.972656,0.0,-1.9931551,1000.0,0.17402633375820561,-644.1800745243202,1.0,6.800066666666667e-05,0.00020400199999999998,0.00020400199999999998,17.412657,93.874626,,,96000,9.4
0.06777002,,,8.327509,8.313516,0.0,-2.0123096,1000.0,0.0801616970248822,-639.6287082491643,1.0,6.766733333333334e-05,0.00020300199999999998,0.00020300199999999998,17.518904,93.451065,,,97000,7.3
0.06810602,,,9.9648,9.907448,0.0,-2.019115,1000.0,0.0801616970248822,-639.8947714196273,1.0,6.7334e-05,0.000202002,0.000202002,17.7623,93.00708,,,98000,7.3
0.06851028,,,9.000279,8.935315,0.0,-2.0262094,1000.0,0.0801616970248822,-635.1939138508758,1.0,6.700066666666667e-05,0.00020100199999999998,0.00020100199999999998,17.506657,92.570206,,,99000,7.3
0.06891926,,,9.802601,9.728292,0.0,-2.0165372,1000.0,0.0801616970248822,-636.1431841893193,1.0,6.666733333333334e-05,0.000200002,0.000200002,17.507458,92.181335,,,100000,7.3
0.069316514,,,10.592703,10.479095,0.0,-1.9997523,1000.0,0.0801616970248822,-643.1423041981323,1.0,6.6334e-05,0.000199002,0.000199002,17.39096,91.73918,,,101000,7.3
0.06967436,,,9.964445,9.846759,0.0,-1.9946098,1000.0,0.0069658603026165914,-647.6713421670571,1.0,6.600066666666666e-05,0.00019800199999999997,0.00019800199999999997,17.376743,91.33289,,,102000,3.1
0.07009749,,,11.948725,11.887043,0.0,-1.9980342,1000.0,0.003055409239819596,-653.9870621536991,1.0,6.566733333333334e-05,0.000197002,0.000197002,18.031605,90.90337,,,103000,1.5
0.070523225,,,13.018619,12.984729,0.0,-2.0064092,1000.0,0.0,-661.751558352655,1.0,6.533400000000001e-05,0.000196002,0.000196002,18.077745,90.59884,,,104000,0.0
0.070945844,,,12.09964,12.069397,0.0,-2.010919,1000.0,0.0,-667.5774490501188,1.0,6.500066666666666e-05,0.00019500199999999997,0.00019500199999999997,17.641937,90.2381,,,105000,0.0
0.071379386,,,12.672232,12.5971575,0.0,-2.0079057,1000.0,0.0,-667.5047085396249,1.0,6.466733333333333e-05,0.00019400199999999998,0.00019400199999999998,17.96101,89.90789,,,106000,0.0
0.071735665,,,12.921118,12.851642,0.0,-2.0002983,1000.0,0.0,-670.2208191091539,1.0,6.433400000000001e-05,0.00019300199999999998,0.00019300199999999998,17.797365,89.554665,,,107000,0.0
0.07202464,,,10.905631,10.877788,0.0,-1.9942697,1000.0,0.0,-667.8230195717132,1.0,6.400066666666667e-05,0.00019200199999999996,0.00019200199999999996,17.448454,89.253555,,,108000,0.0
0.07229034,,,10.814058,10.810674,0.0,-1.99357,1000.0,0.0,-668.0398664398125,1.0,6.366733333333333e-05,0.00019100199999999998,0.00019100199999999998,17.139217,88.96692,,,109000,0.0
0.072519585,,,11.355462,11.417835,0.0,-1.9986107,1000.0,0.0,-667.1852825960067,1.0,6.3334e-05,0.000190002,0.000190002,17.703266,88.712395,,,110000,0.0
0.072777435,,,10.733488,10.820111,0.0,-2.0134258,1000.0,0.0,-664.7433967938065,1.0,6.300066666666667e-05,0.00018900199999999996,0.00018900199999999996,17.198273,88.48704,,,111000,0.0
0.07321126,,,10.637479,10.733711,0.0,-2.0152063,1000.0,0.0,-666.5755012875208,1.0,6.266733333333335e-05,0.00018800200000000002,0.00018800200000000002,17.068384,88.25215,,,112000,0.0
0.07368127,,,8.3015,8.333091,0.0,-2.0219893,1000.0,0.0,-667.3388506989675,1.0,6.2334e-05,0.000187002,0.000187002,16.201378,88.01661,,,113000,0.0
0.074062616,,,7.7295394,7.73694,0.0,-2.011207,1000.0,0.0,-664.3754636636291,1.0,6.200066666666666e-05,0.00018600199999999997,0.00018600199999999997,15.915767,87.80639,,,114000,0.0
0.07444089,,,8.7181835,8.694842,0.0,-2.0065682,1000.0,0.0,-661.7078363114523,1.0,6.166733333333334e-05,0.000185002,0.000185002,15.949809,87.55979,,,115000,0.0
0.07482992,,,8.103666,8.120319,0.0,-2.0073047,1000.0,0.0,-661.3253618690516,1.0,6.1334e-05,0.00018400199999999998,0.00018400199999999998,15.561716,87.364456,,,116000,0.0
0.075219914,,,8.133004,8.164381,0.0,-2.0056844,1000.0,2.6225005154737552e-05,-659.6496001400053,1.0,6.100066666666666e-05,0.00018300199999999995,0.00018300199999999995,15.424606,87.23796,,,117000,0.1
0.07564791,,,8.389948,8.436216,0.0,-2.0124748,1000.0,2.6225005154737552e-05,-657.7726294452821,1.0,6.066733333333334e-05,0.000182002,0.000182002,15.274406,87.04906,,,118000,0.1
0.07605882,,,9.430185,9.450272,0.0,-2.011825,1000.0,2.6225005154737552e-05,-657.8442920803066,1.0,6.0334e-05,0.00018100199999999999,0.00018100199999999999,15.3235655,86.87374,,,119000,0.1
0.07643883,,,8.600551,8.53816,0.0,-2.0130818,1000.0,2.6225005154737552e-05,-656.6553053162763,1.0,6.000066666666667e-05,0.000180002,0.000180002,14.50307,86.73177,,,120000,0.1
0.07671625,,,8.350343,8.299623,0.0,-2.0016987,1000.0,2.6225005154737552e-05,-656.6924199062273,1.0,5.9667333333333344e-05,0.000179002,0.000179002,14.529535,86.57956,,,121000,0.1
0.07683028,,,8.372469,8.315045,0.0,-1.9986122,1000.0,0.0019503202389032862,-649.721321623317,1.0,5.9334e-05,0.00017800199999999997,0.00017800199999999997,14.262503,86.460915,,,122000,1.4
0.076799355,,,10.174752,10.119343,0.0,-1.977467,1000.0,0.6396598635173576,-641.6366000215708,1.0,5.900066666666667e-05,0.000177002,0.000177002,14.000498,86.37384,,,123000,7.2
0.07671957,,,9.876741,9.872454,0.0,-1.9844738,1000.0,0.6761795930514651,-633.7848517024671,1.0,5.866733333333334e-05,0.000176002,0.000176002,13.9453,86.22702,,,124000,11.0
0.07651086,,,8.249662,8.2886305,0.0,-1.9787645,1000.0,0.7992456811032944,-628.2281358372778,1.0,5.8334e-05,0.00017500199999999998,0.00017500199999999998,13.686954,86.1828,,,125000,15.3
0.076127455,,,8.213591,8.251542,0.0,-1.9645628,1000.0,0.7993147316268613,-622.5824407806568,1.0,5.800066666666667e-05,0.00017400199999999998,0.00017400199999999998,13.535647,86.11914,,,126000,15.7
0.075655274,,,9.520861,9.52516,4.1122063502415434e-05,-1.9652948,1000.0,1.5077028910160926,-615.3773063048889,1.0,5.766733333333334e-05,0.000173002,0.000173002,13.617727,86.01808,,,127000,22.3
0.07516454,,,10.119886,10.054398,4.1122063502415434e-05,-1.9648678,1000.0,3.34763609731633,-610.4261490281597,1.0,5.7334e-05,0.00017200199999999998,0.00017200199999999998,13.806053,85.89389,,,128000,40.1
0.07474148,,,10.122833,10.062759,4.1122063502415434e-05,-1.9623947,1000.0,4.983275725651901,-607.0886487049142,1.0,5.700066666666667e-05,0.000171002,0.000171002,13.841863,85.75041,,,129000,61.1
0.07436111,,,9.853716,9.80068,4.1122063502415434e-05,-1.9645268,1000.0,5.925599063983214,-600.7900850265652,1.0,5.666733333333334e-05,0.000170002,0.000170002,13.909212,85.62407,,,130000,69.5
0.07397853,,,10.972483,10.939981,4.1122063502415434e-05,-1.961744,1000.0,5.926863064392146,-596.2445100093613,1.0,5.6334e-05,0.00016900199999999997,0.00016900199999999997,14.732663,85.53323,,,131000,70.6
0.073607385,,,10.711514,10.662549,4.1122063502415434e-05,-1.9651626,1000.0,5.9250864983694145,-591.0930523100682,1.0,5.600066666666667e-05,0.00016800199999999997,0.00016800199999999997,14.888029,85.446205,,,132000,69.9
0.07329867,,,9.276565,9.215651,4.1122063502415434e-05,-1.9787941,1000.0,5.775178328384536,-591.8937687633736,1.0,5.5667333333333335e-05,0.000167002,0.000167002,15.1236315,85.38256,,,133000,67.9
