alpha,alpha3,batch_size,critic1_error,critic2_error,end_cost,entropy,eplenmean,eplrewmean,eprewmean,labda,lr_a,lr_c,lr_l,lyapunov_error,policy_loss,target_entropy,tau,total_timesteps,violation_times
0.96150434,,,58.68798,58.210796,0.05161363902571096,0.3806916,1000.0,268.43739482750175,-1656.881063987108,1.0,9.600066666666667e-05,0.000288002,0.000288002,17.02556,102.629715,,,12000,254.2
0.9422005,,,55.924732,55.77653,0.034201102126615465,0.3914651,1000.0,104.32754233268251,-1605.9512853862693,1.0,9.566733333333334e-05,0.000287002,0.000287002,16.86176,90.972435,,,13000,206.7
0.92006046,,,47.60501,47.604122,0.00030924082956548685,0.37680164,1000.0,34.36550423927446,-1537.6864173809076,1.0,9.5334e-05,0.000286002,0.000286002,15.583441,80.20961,,,14000,158.3
0.89542806,,,37.798058,37.56969,0.0,0.36853954,1000.0,9.308802278432145,-1461.9625564010873,1.0,9.500066666666667e-05,0.00028500199999999997,0.00028500199999999997,14.69737,70.40057,,,15000,119.4
0.8685926,,,28.887903,28.280933,0.0,0.395674,1000.0,1.2462007544637266,-1391.1972515746695,1.0,9.466733333333334e-05,0.000284002,0.000284002,13.574826,62.692818,,,16000,98.3
0.8397622,,,24.040892,23.368824,0.0,0.449377,1000.0,0.9308409522127524,-1321.7071843144963,1.0,9.4334e-05,0.00028300199999999997,0.00028300199999999997,12.913208,57.47877,,,17000,94.9
0.8092796,,,19.458597,19.010159,0.0,0.5010175,1000.0,7.973395660908736,-1302.5886379371884,1.0,9.400066666666668e-05,0.00028200199999999995,0.00028200199999999995,12.186711,54.558266,,,18000,106.5
0.7776607,,,17.28695,17.082977,0.0,0.54617566,1000.0,7.978594326140842,-1237.5343205362606,1.0,9.366733333333334e-05,0.000281002,0.000281002,11.54265,53.65348,,,19000,85.3
0.74540937,,,14.545572,14.877996,0.0,0.5863242,1000.0,7.986780403088448,-1179.0140059611545,1.0,9.333400000000001e-05,0.000280002,0.000280002,10.882594,53.838158,,,20000,59.2
0.7131258,,,12.484583,13.5049,0.0,0.5951618,1000.0,8.014883815056958,-1136.1290687320002,1.0,9.300066666666667e-05,0.000279002,0.000279002,10.732785,55.11142,,,21000,43.0
0.6816335,,,12.211045,13.205244,0.8349711129949575,0.57040405,1000.0,49.64272067407824,-1164.3820245306592,1.0,9.266733333333333e-05,0.00027800199999999996,0.00027800199999999996,10.607245,56.826782,,,22000,65.6
0.6513547,,,11.887641,12.497845,0.8349711129949575,0.5476209,1000.0,48.75278468306074,-1116.3515125905312,1.0,9.233400000000001e-05,0.000277002,0.000277002,10.5592785,58.86726,,,23000,57.8
0.6222859,,,11.587088,11.976831,0.8349711129949575,0.52849346,1000.0,48.831679120908326,-1081.465225194929,1.0,9.200066666666667e-05,0.00027600199999999996,0.00027600199999999996,10.631916,61.05354,,,24000,62.1
0.59442985,,,12.989139,13.464414,0.8349711129949575,0.51755464,1000.0,49.227757436744014,-1116.030849532047,1.0,9.166733333333334e-05,0.000275002,0.000275002,10.794439,63.328106,,,25000,77.9
0.56779504,,,13.144997,13.468674,0.8349711129949575,0.49807325,1000.0,49.42831252050422,-1102.6324425402186,1.0,9.1334e-05,0.00027400199999999997,0.00027400199999999997,11.059359,65.87171,,,26000,86.7
0.54239064,,,12.963043,13.215182,0.8349711129949575,0.47766417,1000.0,49.58103759415708,-1087.901808624054,1.0,9.100066666666667e-05,0.00027300199999999995,0.00027300199999999995,11.251211,68.21409,,,27000,97.6
0.518168,,,14.075035,14.396909,0.8349711129949575,0.46047693,1000.0,42.66296980095656,-1030.8572625768159,1.0,9.066733333333334e-05,0.000272002,0.000272002,11.616391,70.30589,,,28000,87.7
0.49506998,,,12.356688,12.689556,0.8349711129949575,0.4416755,1000.0,42.81306000467241,-1015.4125219077532,1.0,9.0334e-05,0.000271002,0.000271002,11.5105,72.15637,,,29000,96.4
0.47310305,,,12.119835,12.487911,0.8349711129949575,0.41233402,1000.0,42.989903425283465,-992.5633103380962,1.0,9.000066666666666e-05,0.000270002,0.000270002,11.605421,74.04584,,,30000,107.2
0.45223993,,,11.625311,12.05587,0.8349711129949575,0.38790482,1000.0,43.329947436743666,-958.2290770097401,1.0,8.966733333333334e-05,0.00026900199999999996,0.00026900199999999996,11.310274,75.84912,,,31000,119.5
0.43243718,,,12.900287,13.298265,0.0,0.34725052,1000.0,2.001848180490142,-863.4483500349437,1.0,8.933400000000001e-05,0.000268002,0.000268002,11.587748,77.46444,,,32000,114.6
0.4136533,,,12.680089,12.969258,0.0,0.30470908,1000.0,2.3433847106173995,-848.1899998957394,1.0,8.900066666666666e-05,0.00026700199999999996,0.00026700199999999996,11.48118,78.73519,,,33000,136.6
0.3958376,,,13.254166,13.486578,0.0,0.25758585,1000.0,2.6001599240139486,-833.3346930090077,1.0,8.866733333333333e-05,0.000266002,0.000266002,11.425901,79.97304,,,34000,154.4
0.37896162,,,11.052298,11.091212,0.0,0.20046258,1000.0,2.708569935211435,-768.5776952225203,1.0,8.833400000000001e-05,0.00026500199999999997,0.00026500199999999997,10.936754,81.1404,,,35000,158.0
0.36297697,,,11.025759,11.073258,0.0,0.13767985,1000.0,2.9444280297064482,-748.2373054051222,1.0,8.800066666666668e-05,0.000264002,0.000264002,10.954664,81.99559,,,36000,172.3
0.34783757,,,13.293399,13.366995,0.0,0.07450718,1000.0,3.1825522528244914,-737.0247237013378,1.0,8.766733333333333e-05,0.000263002,0.000263002,11.224494,82.91118,,,37000,182.2
0.3334787,,,11.837221,11.922457,0.0,0.0024446815,1000.0,3.480717721125944,-716.0475294460673,1.0,8.7334e-05,0.000262002,0.000262002,11.0060625,83.8943,,,38000,191.2
0.3198278,,,12.865969,12.892595,0.0,-0.06413098,1000.0,3.973844851301748,-704.5279059309509,1.0,8.700066666666667e-05,0.000261002,0.000261002,11.083964,84.54796,,,39000,209.9
0.30681324,,,12.853117,12.853014,0.0,-0.12757543,1000.0,4.195783914146519,-697.8955519713317,1.0,8.666733333333334e-05,0.00026000199999999995,0.00026000199999999995,11.046412,85.14958,,,40000,226.2
0.29439205,,,13.516622,13.472463,0.0,-0.19429313,1000.0,4.260617513916823,-689.7369069460913,1.0,8.6334e-05,0.000259002,0.000259002,11.204227,85.70289,,,41000,237.2
0.2825502,,,11.841059,11.783319,0.0,-0.2538821,1000.0,4.351056985095156,-683.3158255102537,1.0,8.600066666666667e-05,0.00025800199999999996,0.00025800199999999996,10.935381,86.12506,,,42000,241.8
0.2712595,,,10.742655,10.656681,0.0,-0.31478718,1000.0,4.670322178134349,-685.7397277415664,1.0,8.566733333333334e-05,0.000257002,0.000257002,10.696547,86.6728,,,43000,242.8
0.26048383,,,10.325725,10.225413,0.0,-0.37502134,1000.0,4.671835911626591,-682.5408690217455,1.0,8.5334e-05,0.00025600199999999997,0.00025600199999999997,10.7081995,87.03714,,,44000,240.4
0.25017977,,,11.685689,11.592123,0.0,-0.44009662,1000.0,4.506065898729031,-676.8822718094475,1.0,8.500066666666667e-05,0.000255002,0.000255002,10.902497,87.38298,,,45000,245.6
0.24033248,,,13.292849,13.303876,0.0,-0.49949113,1000.0,4.327447615922965,-679.9462302244692,1.0,8.466733333333334e-05,0.00025400199999999997,0.00025400199999999997,11.266159,87.6509,,,46000,235.7
0.23089425,,,10.726897,10.66883,0.0,-0.5553123,1000.0,4.221459256130993,-737.0568572341281,1.0,8.4334e-05,0.00025300199999999995,0.00025300199999999995,10.903497,87.832596,,,47000,223.2
0.22187504,,,10.685732,10.625374,0.0,-0.6004836,1000.0,4.118593483439394,-747.1296470871755,1.0,8.400066666666668e-05,0.000252002,0.000252002,10.826055,88.06716,,,48000,223.4
0.21326606,,,10.17936,10.126184,0.0,-0.65145314,1000.0,3.7526777613659554,-751.30416072509,1.0,8.366733333333334e-05,0.000251002,0.000251002,10.823793,88.45273,,,49000,213.9
0.20505044,,,10.818254,10.713539,0.0,-0.7043087,1000.0,3.4919128072868673,-751.4847129093356,1.0,8.3334e-05,0.000250002,0.000250002,10.938456,88.84691,,,50000,199.9
0.19721435,,,10.078659,9.973972,0.0,-0.74892604,1000.0,3.3569351024350444,-758.831864575648,1.0,8.300066666666667e-05,0.00024900199999999996,0.00024900199999999996,10.737443,89.21331,,,51000,198.1
0.18972692,,,9.852101,9.718356,0.0,-0.8024769,1000.0,3.36932863309744,-774.9477626793949,1.0,8.266733333333335e-05,0.000248002,0.000248002,10.752607,89.59712,,,52000,196.7
0.18253997,,,9.434965,9.312625,0.0,-0.83926517,1000.0,3.3490170876742154,-817.6727448848172,1.0,8.2334e-05,0.00024700199999999996,0.00024700199999999996,10.758275,90.020004,,,53000,191.4
0.17562513,,,9.308415,9.201136,7.325159748274247e-05,-0.8774594,1000.0,3.276469188058736,-826.8261293185794,1.0,8.200066666666667e-05,0.000246002,0.000246002,10.768262,90.50209,,,54000,193.3
0.16895404,,,9.565948,9.486417,7.325159748274247e-05,-0.90129936,1000.0,3.761714257207867,-834.8410972496546,1.0,8.166733333333334e-05,0.00024500199999999997,0.00024500199999999997,10.618904,91.04663,,,55000,191.3
0.16249214,,,7.758748,7.577491,7.325159748274247e-05,-0.91141975,1000.0,3.819506849806929,-838.8508663894229,1.0,8.1334e-05,0.00024400199999999997,0.00024400199999999997,10.204306,91.5024,,,56000,192.7
0.15624243,,,8.321134,8.151882,7.325159748274247e-05,-0.91991884,1000.0,3.623337086081628,-780.9009459018564,1.0,8.100066666666667e-05,0.00024300199999999997,0.00024300199999999997,10.245693,92.031715,,,57000,188.7
0.15020938,,,8.275667,8.11235,7.325159748274247e-05,-0.938324,1000.0,3.3485478872291985,-771.9328152302021,1.0,8.066733333333334e-05,0.00024200199999999998,0.00024200199999999998,10.310143,92.508194,,,58000,171.2
0.14440152,,,7.780764,7.6365585,7.325159748274247e-05,-0.96011907,1000.0,3.065780503731009,-767.4504801647076,1.0,8.0334e-05,0.00024100199999999995,0.00024100199999999995,10.265425,92.91143,,,59000,151.6
0.13882573,,,7.40821,7.3650084,7.325159748274247e-05,-0.97795427,1000.0,2.975523106541923,-761.9313023782612,1.0,8.000066666666667e-05,0.00024000199999999998,0.00024000199999999998,10.186567,93.251205,,,60000,149.0
0.13348694,,,7.3064446,7.316601,7.325159748274247e-05,-1.0021672,1000.0,2.714217004911983,-753.9376692482572,1.0,7.966733333333334e-05,0.00023900199999999999,0.00023900199999999999,10.165737,93.4227,,,61000,129.1
0.1283642,,,9.577276,9.509372,7.325159748274247e-05,-1.0237734,1000.0,2.335894079164145,-740.4413391927382,1.0,7.9334e-05,0.00023800199999999996,0.00023800199999999996,10.333746,93.52664,,,62000,110.9
0.123506345,,,9.996754,9.920137,7.325159748274247e-05,-1.0704367,1000.0,1.805301271603455,-688.948079873708,1.0,7.900066666666666e-05,0.00023700199999999996,0.00023700199999999996,10.280561,93.461,,,63000,102.5
0.11893425,,,11.106087,11.034314,0.0,-1.1151289,1000.0,1.6305307036130272,-677.121754235857,1.0,7.866733333333333e-05,0.00023600199999999997,0.00023600199999999997,10.119085,93.266014,,,64000,93.7
0.11467668,,,10.138781,10.056108,0.0,-1.177367,1000.0,0.9165581356101269,-664.4836198637479,1.0,7.833400000000001e-05,0.000235002,0.000235002,10.0687475,92.90144,,,65000,87.5
0.11076119,,,10.242965,10.1451645,0.0,-1.2605557,1000.0,0.6868269077842963,-658.013076427625,1.0,7.800066666666667e-05,0.00023400199999999997,0.00023400199999999997,10.123659,92.60157,,,66000,84.4
0.1072066,,,9.641614,9.532516,0.0006062258017468263,-1.3450737,1000.0,0.6711443623877006,-658.6301928316777,1.0,7.766733333333333e-05,0.00023300199999999998,0.00023300199999999998,10.14574,92.08942,,,67000,90.6
0.103989765,,,9.820076,9.725713,0.0006062258017468263,-1.4294558,1000.0,0.8228985234212163,-666.2546295430935,1.0,7.7334e-05,0.00023200199999999998,0.00023200199999999998,10.06503,91.481544,,,68000,106.7
0.10110821,,,10.110956,9.9815235,0.0006062258017468263,-1.517842,1000.0,0.9613558825797563,-670.6146319409721,1.0,7.700066666666668e-05,0.000231002,0.000231002,10.144719,90.76097,,,69000,123.9
0.09856712,,,10.777742,10.603359,0.0006388324699895323,-1.5966103,1000.0,1.0174080061699466,-678.5600382639159,1.0,7.666733333333334e-05,0.00023000199999999998,0.00023000199999999998,10.193445,90.13774,,,70000,123.5
0.096352816,,,10.886047,10.702933,0.0007558590769824353,-1.676063,1000.0,1.102086819741937,-681.3452764565894,1.0,7.6334e-05,0.000229002,0.000229002,10.152992,89.4535,,,71000,134.1
0.09447675,,,8.969472,8.822941,0.0007558590769824353,-1.7408657,1000.0,1.2575203793729133,-684.6993716038988,1.0,7.600066666666667e-05,0.000228002,0.000228002,9.974283,88.84679,,,72000,148.0
0.09294666,,,9.3746395,9.221942,0.0007558590769824353,-1.8038658,1000.0,1.2866104589137346,-691.7498639046573,1.0,7.566733333333334e-05,0.00022700199999999997,0.00022700199999999997,9.985323,88.23129,,,73000,155.6
0.09169554,,,9.092401,9.030132,0.0007558590769824353,-1.8552217,1000.0,1.3275703623009498,-699.8779785780704,1.0,7.533400000000001e-05,0.000226002,0.000226002,10.52822,87.625175,,,74000,159.5
0.09060875,,,8.464651,8.369978,0.0007558590769824353,-1.8919032,1000.0,1.3717895686376065,-706.7053024431975,1.0,7.500066666666668e-05,0.000225002,0.000225002,10.498624,87.00163,,,75000,160.1
0.089629665,,,8.2438965,8.121817,0.0007558590769824353,-1.923652,1000.0,1.3511657768866752,-706.2850568208646,1.0,7.466733333333333e-05,0.00022400199999999997,0.00022400199999999997,10.406654,86.440506,,,76000,154.3
0.08866235,,,8.869659,8.732553,0.000149633275235609,-1.938916,1000.0,1.3509578431485587,-708.9727162566498,1.0,7.433400000000001e-05,0.00022300199999999998,0.00022300199999999998,10.390093,86.004105,,,77000,156.7
0.08756888,,,8.815462,8.646231,0.000149633275235609,-1.9354767,1000.0,1.2558106214351716,-708.7578063451058,1.0,7.400066666666668e-05,0.00022200199999999998,0.00022200199999999998,10.385389,85.55175,,,78000,154.8
0.086295925,,,8.336806,8.196367,0.000149633275235609,-1.9280401,1000.0,1.1567947495924322,-704.3959728343416,1.0,7.366733333333333e-05,0.00022100199999999996,0.00022100199999999996,10.257586,85.10257,,,79000,149.6
0.08491607,,,7.5152955,7.3324156,0.00011702660699290299,-1.924098,1000.0,1.1931137732622807,-706.4799333552037,1.0,7.3334e-05,0.00022000199999999999,0.00022000199999999999,10.119486,84.69123,,,80000,151.4
0.0833845,,,7.7292643,7.5211196,0.0,-1.9107577,1000.0,1.105789023823391,-706.2177290088864,1.0,7.300066666666667e-05,0.000219002,0.000219002,10.127932,84.276726,,,81000,150.2
0.0816659,,,7.857293,7.679067,0.0,-1.9047308,1000.0,1.0171792965749489,-703.846440914928,1.0,7.266733333333333e-05,0.00021800199999999996,0.00021800199999999996,10.06335,83.95082,,,82000,145.5
0.07973847,,,7.80247,7.615854,0.0004469585594678017,-1.8828379,1000.0,0.9213008897785052,-698.5885041919909,1.0,7.2334e-05,0.00021700199999999997,0.00021700199999999997,10.044941,83.64704,,,83000,135.5
0.07760453,,,7.621148,7.3411546,0.0004469585594678017,-1.8695123,1000.0,0.8475741253542436,-693.7513384406795,1.0,7.200066666666667e-05,0.000216002,0.000216002,9.606665,83.40265,,,84000,127.0
0.07538333,,,8.376609,8.051416,0.0004469585594678017,-1.8650208,1000.0,0.7733813228536188,-690.9819184654482,1.0,7.166733333333332e-05,0.00021500199999999997,0.00021500199999999997,9.630486,83.26378,,,85000,123.1
0.073109135,,,8.797079,8.559912,0.0004469585594678017,-1.8399639,1000.0,0.7478925111742664,-693.7107207712012,1.0,7.1334e-05,0.00021400199999999997,0.00021400199999999997,10.016413,83.073135,,,86000,124.0
0.07080044,,,8.109554,7.897086,0.0004469585594678017,-1.8408846,1000.0,0.7216540366045934,-695.3555592358086,1.0,7.100066666666667e-05,0.00021300199999999998,0.00021300199999999998,9.9776535,82.87584,,,87000,125.2
0.06864764,,,7.8383036,7.6472063,0.0004469585594678017,-1.8479801,1000.0,0.6743981835916217,-695.1274339750851,1.0,7.066733333333333e-05,0.00021200199999999995,0.00021200199999999995,10.00785,82.746605,,,88000,121.9
0.06663768,,,7.6429396,7.405925,0.0005775674056937563,-1.834007,1000.0,0.6881353196452331,-698.6093677792841,1.0,7.033400000000001e-05,0.000211002,0.000211002,10.058856,82.698135,,,89000,123.4
0.0646076,,,8.079311,7.846757,0.0005775674056937563,-1.8194615,1000.0,0.5600545786954327,-694.8312298161902,1.0,7.000066666666668e-05,0.00021000199999999999,0.00021000199999999999,10.12229,82.5793,,,90000,118.2
0.06260665,,,8.766246,8.492165,0.0005852355919052144,-1.8254735,1000.0,0.539119485739673,-689.316970749968,1.0,6.966733333333333e-05,0.00020900199999999996,0.00020900199999999996,10.3712435,82.505005,,,91000,110.9
0.06072262,,,8.763582,8.490488,0.0005852355919052144,-1.8293991,1000.0,0.48839428050401085,-687.7942492830146,1.0,6.933400000000001e-05,0.000208002,0.000208002,10.414494,82.44676,,,92000,110.0
0.058914818,,,9.739154,9.529554,0.0004539986020467623,-1.8255104,1000.0,0.5226697724892675,-691.4202719381435,1.0,6.900066666666666e-05,0.00020700199999999997,0.00020700199999999997,10.843833,82.39686,,,93000,118.6
0.057213694,,,8.587275,8.377902,0.0004539986020467623,-1.8268667,1000.0,0.5366250778860859,-693.6116529178988,1.0,6.866733333333333e-05,0.000206002,0.000206002,10.810326,82.27506,,,94000,129.2
0.05562202,,,8.622187,8.404485,0.0004539986020467623,-1.8198198,1000.0,0.5079980732785121,-690.4911336972639,1.0,6.833400000000001e-05,0.000205002,0.000205002,10.839089,82.120735,,,95000,126.7
0.05415038,,,8.330244,8.053362,0.0004539986020467623,-1.8394352,1000.0,0.5107095860413879,-691.7039854270113,1.0,6.800066666666667e-05,0.00020400199999999998,0.00020400199999999998,10.507832,82.02403,,,96000,131.2
0.052843355,,,8.687437,8.412233,0.0004539986020467623,-1.8432735,1000.0,0.5093668903674373,-688.7496879637307,1.0,6.766733333333334e-05,0.00020300199999999998,0.00020300199999999998,10.44541,81.980286,,,97000,132.4
0.05157431,,,8.656427,8.366148,0.0004539986020467623,-1.8528618,1000.0,0.5397102269499909,-687.4368864087922,1.0,6.7334e-05,0.000202002,0.000202002,10.4074335,81.886826,,,98000,137.4
0.050403796,,,9.049441,8.819288,0.0003233897558208077,-1.8725951,1000.0,0.5588385613491258,-687.1661173511991,1.0,6.700066666666667e-05,0.00020100199999999998,0.00020100199999999998,10.373888,81.83113,,,99000,140.6
0.049396902,,,9.244027,9.058196,0.0003233897558208077,-1.8954575,1000.0,0.5923647382151028,-691.3748586710973,1.0,6.666733333333334e-05,0.000200002,0.000200002,10.347569,81.83791,,,100000,148.5
0.048550177,,,8.267988,8.132705,0.0003157215696093496,-1.903203,1000.0,0.6161787811942557,-696.0645897216866,1.0,6.6334e-05,0.000199002,0.000199002,10.142305,81.82133,,,101000,153.2
0.047748018,,,7.5431776,7.404162,0.0003157215696093496,-1.9080951,1000.0,0.6444249140678356,-698.0916571802438,1.0,6.600066666666666e-05,0.00019800199999999997,0.00019800199999999997,10.118587,81.75271,,,102000,157.0
0.04697786,,,6.328549,6.0987515,0.0,-1.9224827,1000.0,0.6268678585844822,-694.8749414963497,1.0,6.566733333333334e-05,0.000197002,0.000197002,9.693513,81.713234,,,103000,154.4
0.046239167,,,6.7445784,6.5071325,0.0,-1.927404,1000.0,0.6010581718725801,-692.6273778463313,1.0,6.533400000000001e-05,0.000196002,0.000196002,9.739296,81.67113,,,104000,149.1
0.045497015,,,6.1602654,5.9521284,0.0,-1.9379154,1000.0,0.5760399914678451,-691.5958152635448,1.0,6.500066666666666e-05,0.00019500199999999997,0.00019500199999999997,9.68379,81.608986,,,105000,150.2
0.044736236,,,7.0916433,6.9421453,0.0,-1.9414104,1000.0,0.5467916471795803,-689.0842003649739,1.0,6.466733333333333e-05,0.00019400199999999998,0.00019400199999999998,10.111592,81.58903,,,106000,150.1
0.043955617,,,7.2242713,7.053725,0.0,-1.9360117,1000.0,0.5249198956297689,-687.8942266054628,1.0,6.433400000000001e-05,0.00019300199999999998,0.00019300199999999998,10.276907,81.48345,,,107000,148.8
0.043200336,,,7.2209044,7.0675597,0.0009543244523274675,-1.92859,1000.0,0.510945526463687,-687.5584005897872,1.0,6.400066666666667e-05,0.00019200199999999996,0.00019200199999999996,10.28797,81.490814,,,108000,147.4
0.04245861,,,6.960996,6.781652,0.0009543244523274675,-1.9278319,1000.0,0.5658410548711466,-691.3647205211286,1.0,6.366733333333333e-05,0.00019100199999999998,0.00019100199999999998,10.267436,81.43617,,,109000,152.0
0.04166377,,,7.459349,7.2624044,0.0009543244523274675,-1.906215,1000.0,0.5579015097089681,-686.0783979276956,1.0,6.3334e-05,0.000190002,0.000190002,10.294136,81.30572,,,110000,152.1
0.04079417,,,7.8975554,7.7102876,0.0009543244523274675,-1.901295,1000.0,0.5908360888253629,-687.4169455020535,1.0,6.300066666666667e-05,0.00018900199999999996,0.00018900199999999996,10.222799,81.22825,,,111000,162.7
0.03995478,,,8.355076,8.169464,0.0011542462780897297,-1.8986409,1000.0,0.6021609610747028,-690.7200967828754,1.0,6.266733333333335e-05,0.00018800200000000002,0.00018800200000000002,10.223089,81.165115,,,112000,168.5
0.03912828,,,8.9306135,8.749938,0.0011542462780897297,-1.8948495,1000.0,0.6013528943879595,-690.2080430946405,1.0,6.2334e-05,0.000187002,0.000187002,10.242796,81.03169,,,113000,171.4
0.03833315,,,9.168452,8.995312,0.0011542462780897297,-1.8960142,1000.0,0.646781439744766,-694.3495519855607,1.0,6.200066666666666e-05,0.00018600199999999997,0.00018600199999999997,10.198547,81.018845,,,114000,177.4
0.037586655,,,9.185683,9.0111065,0.0011542462780897297,-1.8967205,1000.0,0.6826155611243079,-695.6785715728159,1.0,6.166733333333334e-05,0.000185002,0.000185002,10.228603,81.0184,,,115000,182.6
0.03685785,,,8.227,8.014032,0.0011542462780897297,-1.8851445,1000.0,0.6858294921541777,-691.6988854573221,1.0,6.1334e-05,0.00018400199999999998,0.00018400199999999998,9.770711,80.939514,,,116000,181.1
0.036139317,,,7.844813,7.646697,0.0011775470676526271,-1.8873208,1000.0,0.6661813389310909,-688.3225219012583,1.0,6.100066666666666e-05,0.00018300199999999995,0.00018300199999999995,9.6415,80.883545,,,117000,181.7
0.035408534,,,7.8556724,7.664386,0.00022322261532515967,-1.886647,1000.0,0.6273346482915045,-681.0756576326398,1.0,6.066733333333334e-05,0.000182002,0.000182002,9.703491,80.85205,,,118000,177.3
0.03464061,,,7.84019,7.657716,0.00022322261532515967,-1.8712349,1000.0,0.5392783288126888,-669.3728439021112,1.0,6.0334e-05,0.00018100199999999999,0.00018100199999999999,9.796654,80.76729,,,119000,171.2
0.033892065,,,6.8704176,6.6790934,0.00022322261532515967,-1.876508,1000.0,0.5123135916999991,-657.1256231503733,1.0,6.000066666666667e-05,0.000180002,0.000180002,9.780779,80.76762,,,120000,168.8
0.033169992,,,6.402854,6.1941524,0.00022322261532515967,-1.8726279,1000.0,0.45968453056187786,-642.5316160733154,1.0,5.9667333333333344e-05,0.000179002,0.000179002,9.817086,80.72133,,,121000,161.0
0.03245808,,,8.036933,7.8381743,2.330078956289747e-05,-1.8767666,1000.0,0.4047206164525269,-627.77240666463,1.0,5.9334e-05,0.00017800199999999997,0.00017800199999999997,9.881678,80.67494,,,122000,155.6
0.031782307,,,7.8614817,7.6723046,2.330078956289747e-05,-1.8677962,1000.0,0.37852775162896546,-613.7894616762467,1.0,5.900066666666667e-05,0.000177002,0.000177002,9.849671,80.631256,,,123000,153.7
0.03113835,,,7.5964136,7.401103,2.330078956289747e-05,-1.8744665,1000.0,0.32623645812205804,-597.1569865118893,1.0,5.866733333333334e-05,0.000176002,0.000176002,9.838495,80.53295,,,124000,146.5
0.030527422,,,7.570489,7.401071,2.330078956289747e-05,-1.8820242,1000.0,0.27324116350822913,-584.3727127414011,1.0,5.8334e-05,0.00017500199999999998,0.00017500199999999998,9.913084,80.43623,,,125000,140.8
0.029971842,,,8.048895,7.83416,0.00040591364948298285,-1.8963966,1000.0,0.2569874621925298,-574.8560465570033,1.0,5.800066666666667e-05,0.00017400199999999998,0.00017400199999999998,9.980922,80.37567,,,126000,140.4
0.02950525,,,8.034871,7.833045,0.0006204719850029442,-1.9110394,1000.0,0.27896609885886103,-571.6768406519348,1.0,5.766733333333334e-05,0.000173002,0.000173002,10.034727,80.29741,,,127000,142.3
0.029127097,,,8.0075035,7.777564,0.0006204719850029442,-1.9279779,1000.0,0.27044066224209173,-565.5820700454502,1.0,5.7334e-05,0.00017200199999999998,0.00017200199999999998,10.040026,80.152916,,,128000,141.6
0.028841797,,,8.71455,8.478477,0.0006204719850029442,-1.9505184,1000.0,0.23835044126950397,-558.2397173647275,1.0,5.700066666666667e-05,0.000171002,0.000171002,10.069186,80.0388,,,129000,134.2
0.028633207,,,8.6811285,8.464464,0.0006206702516337734,-1.9653876,1000.0,0.237156779148602,-558.3396494967824,1.0,5.666733333333334e-05,0.000170002,0.000170002,10.06727,79.82399,,,130000,133.3
